,pub_time,weibo_content,forward,comment,like,weibo_url,weibo_topic
99,3月23日 13:02,【#北京新增境外输入确诊15例#】今天0时至12时，北京新增报告境外输入新冠肺炎确诊病例15例，其中西班牙12例、英国2例、挪威1例。治愈出院病例1例。截至3月23日12时，累计报告境外输入确诊病例122例，治愈出院病例9例。23日0时至12时，无新增报告本地确诊病例。（总台央视记者牟媞媞） ​​​​,251.0,644.0,3105.0,https://weibo.com/2656274875/IzVuhAnGd?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#北京新增境外输入确诊15例#
100,3月23日 13:02,【#北京新增境外输入确诊15例#】今天0时至12时，北京新增报告境外输入新冠肺炎确诊病例15例，其中西班牙12例、英国2例、挪威1例。治愈出院病例1例。截至3月23日12时，累计报告境外输入确诊病例122例，治愈出院病例9例。23日0时至12时，无新增报告本地确诊病例。（总台央视记者牟媞媞） ​​​​,251.0,644.0,3105.0,https://weibo.com/2656274875/IzVuhAnGd?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#北京新增境外输入确诊15例#
101,3月23日 12:52,【#不让播名字怕妈妈担心的护士叫骆燿#】军队支援湖北90后女护士在采访中曾说：“不要播我的名字，妈妈看了会担心。”从除夕夜奔赴武汉一线的那天起，她每天都在与病毒正面交锋。战疫50多天后，她终于兴奋地告诉妈妈，“我们快胜利啦”。现在，终于可以说出她的名字：骆燿！网友：#谢谢你为湖北拼过命# ​​​​...展开全文,315.0,354.0,6191.0,https://weibo.com/2656274875/IzVqs2Ely?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#不让播名字怕妈妈担心的护士叫骆燿#
102,3月23日 12:39,【不舍！#医护人员朝追送电动车大喊注意安全啊#】昨天，湖南对口支援黄冈医疗队启程返乡，黄冈的一家三口骑着电动车，一路追送车队2公里，全程举着小朋友画的画。医护人员边喊“画我们很喜欢”，边喊“一定要注意安全”！网友：我是不是，眼里进沙了…… 央视新闻的微博视频 ​​​​,717.0,778.0,10788.0,https://weibo.com/2656274875/IzVl5zigV?from=page_1002062656274875_profile&wvr=6&mod=weibotime,不舍！#医护人员朝追送电动车大喊注意安全啊#
103,3月23日 12:24,#全球抗疫第一线#【#新西兰宣布将全面停工停课#】新西兰总理阿德恩23日表示，48小时后将把新冠肺炎疫情警报等级提高到最高级。届时，新西兰全国将全面停工停课，仅保留超市、医疗机构等必要机构运行。该警报等级将至少持续四周。（总台记者费菲） ​​​​,302.0,484.0,5143.0,https://weibo.com/2656274875/IzVeT9IiT?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#新西兰宣布将全面停工停课#
104,3月23日 12:07,【#湖北黄石恢复城区交通解除硬隔离#】黄石市新型冠状病毒肺炎疫情防控指挥部发布通告：自23日零时起，社区（村组）人员、车辆恢复正常出行，居民戴口罩、体温监测正常即可通行；保留部分现有哨卡，作为应急备用，拆除影响公共交通、消防应急通道、小区人员车辆出行的哨卡和影响复工复产复市、居民生活 ​​​​...展开全文,194.0,223.0,1841.0,https://weibo.com/2656274875/IzV8iar8c?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#湖北黄石恢复城区交通解除硬隔离#
105,3月23日 12:03,#战疫公开课#【直播！专家讲疫苗】近日，#重组新冠疫苗获批启动临床试验#，一批志愿者已接受接种。疫苗的原理是什么？疫苗能否终结新冠病毒？@央视新闻 邀请北医三院危重医学科副主任医师薄世宁带来疫苗知识科普，看直播↓（总台央视记者庄胜春） 央视新闻的微博视频 . ​​​​,260.0,179.0,3250.0,https://weibo.com/2656274875/IzV6vof2k?from=page_1002062656274875_profile&wvr=6&mod=weibotime,直播！专家讲疫苗
106,3月23日 11:45,【辛苦！#广东医疗队队员回家啦#】今天，广东省支援湖北武汉应对新冠肺炎疫情医疗队第十四批医疗队的322名队员也完成了驰援任务，将启程返回广州。戳直播↓#谢谢你为湖北拼过命#！ 央视新闻的微博直播 . ​​​​,578.0,1068.0,20479.0,https://weibo.com/2656274875/IzUZmqrv4?from=page_1002062656274875_profile&wvr=6&mod=weibotime,辛苦！#广东医疗队队员回家啦#
107,3月23日 11:31,【应勇辞去上海市市长 龚正任上海市副市长、代理市长】今天上午，上海市第十五届人大常委会第十九次会议决定，接受应勇辞去上海市市长职务的请求，龚正任上海市副市长、代理市长。会议决定，接受廖国勋辞去上海市监察委员会主任职务的请求。 ​​​​,188.0,309.0,3205.0,https://weibo.com/2656274875/IzUTvz5VX?from=page_1002062656274875_profile&wvr=6&mod=weibotime,应勇辞去上海市市长 龚正任上海市副市长、代理市长
108,3月23日 11:07,【#加澳两国表示若奥运会不推迟则不参与#】当地时间23日，澳大利亚奥委会全体执委一致表示：由于选手们不能保障正常训练，代表团将无法在今年7月集结；澳大利亚已通知选手，提前做好奥运会延期一年的准备。此前，#加拿大呼吁东京奥运会推迟一年#举行，否则，加拿大将不会派出运动员参加。（总台记者李 ​​​​...展开全文,324.0,423.0,4017.0,https://weibo.com/2656274875/IzUJF7Dku?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#加澳两国表示若奥运会不推迟则不参与#
109,3月23日 11:04,#ECMO施治有多难#【患者上机成功，#医生累得衣服脱一半就睡着#】ECMO是治疗新冠肺炎危重患者非常重要的手段，施治起来却格外不易。准备1小时、上机4小时、观察1小时，麻醉医生得跪地进行桡动脉穿刺……回到驻地，医护们衣服脱到一半就累到睡着。但看着患者状况转好，他们就很高兴：“病人能康复就好！ ​​​​...展开全文,1527.0,1021.0,20141.0,https://weibo.com/2656274875/IzUIA3vdm?from=page_1002062656274875_profile&wvr=6&mod=weibotime,患者上机成功，#医生累得衣服脱一半就睡着#
110,3月23日 10:27,【#上海应急响应级别调整为二级#】上海市自3月3日起已无新增本地确诊病例，上海市政府决定，自24日零时起，将上海市重大突发公共卫生事件应急响应级别由一级响应调整为二级响应。上海市将继续高度重视疫情防控工作，特别是以严防境外疫情输入为重点，做好口岸防控和社区防控。（总台央视记者魏然） ​​​​,977.0,3376.0,29774.0,https://weibo.com/2656274875/IzUtylJbM?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#上海应急响应级别调整为二级#
111,3月23日 10:21,【樱花已开 #我们的武汉会回来#】航拍镜头下的武汉，依然发光！曾经的车水马龙终将回来，武汉，加油！@8KRAW @Frozen影像 央视新闻的微博视频 ​​​​,1656.0,807.0,7637.0,https://weibo.com/2656274875/IzUr68Jmi?from=page_1002062656274875_profile&wvr=6&mod=weibotime,樱花已开 #我们的武汉会回来#
112,3月23日 10:00,#共同战疫#【直播！#国务院联防联控机制举行新闻发布会#】今天，国务院联防联控机制召开新闻发布会，国家发展改革委、国家市场监督管理局相关负责人介绍深化“放管服”改革、推进“互联网+”行动、促进“双创”支持扩大就业有关情况。关注！ 央视新闻的微博视频 . ​​​​,411.0,1371.0,3580.0,https://weibo.com/2656274875/IzUiLCcQe?from=page_1002062656274875_profile&wvr=6&mod=weibotime,直播！#国务院联防联控机制举行新闻发布会#
113,3月23日 09:54,【#红宝石公主号新增48例确诊#】经澳大利亚新南威尔士州卫生厅确认，上周停靠悉尼港的国际邮轮“红宝石公主号”有48人被确诊感染新冠肺炎病毒，州政府正在呼吁下船的2200多名游客紧急居家隔离。今日早间，#澳总理称今年是澳大利亚最难一年#，要求全体国民共渡难关。（总台记者李大勇） ​​​​,886.0,3936.0,68316.0,https://weibo.com/2656274875/IzUggt4NY?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#红宝石公主号新增48例确诊#
114,3月23日 09:18,【#广东新增境外输入6例#】3月22日0-24时，广东新增境外输入确诊病例6例，其中广州3例（英国、法国、菲律宾各输入1例）、佛山2例（法国、科特迪瓦各输入1例）、潮州1例（英国输入）。截至22日24时，#广东累计报告境外输入62例#，境外关联病例1例；累计出院3例。网页链接 ​​​​,659.0,2132.0,24518.0,https://weibo.com/2656274875/IzU1ox4e0?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#广东新增境外输入6例#
115,3月23日 08:59,【#安倍表示若不能完整举办奥运将考虑延期#】今天上午，日本首相安倍晋三在参议院预算委员会会议上表示，如果不能以完整的形式举办东京奥运会，将不得不考虑延期。安倍表示，有权取消或推迟奥运会的是国际奥委会，在是否取消东京奥运会这一选项上，自己与国际奥委会想法一致。（总台记者王梦） ​​​​,1137.0,3364.0,82972.0,https://weibo.com/2656274875/IzTTZmARK?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#安倍表示若不能完整举办奥运将考虑延期#
116,3月23日 08:56,【#国际奥委会称取消东京奥运会不在议程上#】当地时间22日，国际奥委会主席巴赫发表了“致运动员的信”，他表示让大家在这场史无前例的危机中，团结起来。“取消奥运会不会解决任何问题，也不会帮助任何人，因此，这不在我们的议程上。”此外，国际奥委会表示有信心在#4周内决定东京奥运会是否延期#。 ​​​​...展开全文,375.0,530.0,2626.0,https://weibo.com/2656274875/IzTSH1M6D?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#国际奥委会称取消东京奥运会不在议程上#
117,3月23日 08:53,【#福建新增境外输入确诊6例#】3月22日0—24时，福建省报告新增境外输入新型冠状病毒肺炎确诊病例6例，其中：美国1例、法国1例（福州市报告）；英国1例（厦门市报告）；菲律宾3例（泉州市报告）。当日报告新增境外输入新型冠状病毒肺炎疑似病例2例，其中：英国1例、菲律宾1例（泉州市报告）。截至22日2 ​​​​...展开全文,280.0,1048.0,5517.0,https://weibo.com/2656274875/IzTRln2dF?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#福建新增境外输入确诊6例#
118,3月23日 08:45,【#武汉商超有序恢复开放#】近日，武汉市居民生活物资供应商业网点逐步有序恢复开放，居民和社区志愿者进店采购前，需出示电子健康码并进行体温检测和实名登记。网友：终于慢慢恢复正常生活，武汉加油！ 网页链接 ​​​​,462.0,556.0,5215.0,https://weibo.com/2656274875/IzTOf38WS?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#武汉商超有序恢复开放#
119,3月23日 08:32,【#共同战疫#直播继续！】贵州、广东、江西等地支援湖北医疗队陆续撤离，一起迎接#我的同乡英雄#回家！云南部分高三、初三年级开学，共同关注；全球抗击疫情动态，记者带你直击；#战疫公开课#还将邀专家科普疫苗知识。看直播↓↓央视新闻的微博直播 ​​​​,729.0,222.0,1751.0,https://weibo.com/2656274875/IzTJ3fAhc?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#共同战疫#直播继续！
120,3月23日 08:19,【#纽约市长称特朗普再不行动更多人将丧命#】目前，纽约市累计确诊病例约占美国全国确诊病例的三分之一。纽约市市长德布拉西奥22日表示，特朗普来自纽约市，却不愿意帮助自己的家乡；“纽约人和所有美国人都应认清，疫情会越来越糟糕。如果特朗普再不采取行动，那些本可以活下去的人就会死去。”  ​​​​...展开全文,3540.0,8510.0,301359.0,https://weibo.com/2656274875/IzTDAAB36?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#纽约市长称特朗普再不行动更多人将丧命#
121,3月23日 08:15,#31省区市新增39例全部为境外输入#【#31省区市累计报告境外输入353例#】3月22日0—24时，新增报告境外输入确诊病例39例（北京10例，上海10例，福建6例，广东6例，山东2例，甘肃2例，浙江、河南和重庆各1例）。截至3月22日24时，累计报告境外输入确诊病例353例。 ​​​​,1276.0,1516.0,8719.0,https://weibo.com/2656274875/IzTBOC6v8?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#31省区市累计报告境外输入353例#
122,3月23日 08:10,【#31省区市新增39例全部为境外输入#】3月22日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例39例，新增死亡病例9例（湖北9例），新增疑似病例47例。  当日新增治愈出院病例459例，解除医学观察的密切接触者661人，重症病例减少96例。  截至3月22日24时，据31个省（自治区、 ​​​​...展开全文,324.0,622.0,3833.0,https://weibo.com/2656274875/IzTA07bpI?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#31省区市新增39例全部为境外输入#
123,3月23日 07:57,#我的同乡英雄#【“粤”来“粤”好！】#谢谢你为湖北拼过命#！点击→我为家乡医疗队打call 转起！为广东医疗队打call！ ​​​​,557.0,385.0,5026.0,https://weibo.com/2656274875/IzTuzbVt9?from=page_1002062656274875_profile&wvr=6&mod=weibotime,“粤”来“粤”好！
124,3月23日 07:40,【#特朗普调动联邦国民卫队抗疫#】当地时间22日，在美国白宫记者会上，特朗普宣布将调动联邦国民卫队帮助华盛顿州、加州和纽约州等受疫情严重影响的地区抗击疫情。（央视记者殷岳） ​​​​,382.0,1682.0,41730.0,https://weibo.com/2656274875/IzTnIzHlN?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#特朗普调动联邦国民卫队抗疫#
125,3月23日 07:29,【#塞尔维亚多地点亮中国红#】21日、22日晚，塞尔维亚首都贝尔格莱德，多座标志性建筑亮起了中国红。当地用这种方式，感谢中国政府提供医疗物资援助，向中国医疗专家组致以崇高敬意！（总台记者张颖）央视新闻的微博视频 ​​​​,848.0,916.0,18779.0,https://weibo.com/2656274875/IzTjiEaOx?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#塞尔维亚多地点亮中国红#
126,3月23日 07:11,【#德国总理默克尔居家隔离# 曾与确诊医生接触】据德国联邦政府发言人22日傍晚透露，德国总理默克尔将进行居家隔离。一名20日为她提供过治疗的医生，当天新冠病毒检测结果呈阳性。因此“总理决定即刻起开始居家隔离”，并在接下来的日子里“接受多次病毒测试”，以确认结果。（总台记者李长皓 阮佳闻） ​​​​,371.0,536.0,5293.0,https://weibo.com/2656274875/IzTc25nRe?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#德国总理默克尔居家隔离# 曾与确诊医生接触
127,3月23日 07:03,【#特朗普宣布华盛顿州为重大灾区#】当地时间22日，特朗普宣布华盛顿州为新冠肺炎疫情“重大灾区”，目前该州有新冠肺炎1793例，94人死亡。此前，特朗普已宣布纽约州为“重大灾区”。截至美东时间22日18时43分，据美国约翰斯·霍普金斯大学数据，#美国累计确诊33073例#。（央视记者刘骁骞 王逢治） ​​​​,1405.0,4612.0,117974.0,https://weibo.com/2656274875/IzT8IlKYQ?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#特朗普宣布华盛顿州为重大灾区#
128,3月23日 07:00,#随手拍春天#【视频告诉你#武大樱花有多美# 转！分享！】@8KRAW 央视新闻的微博视频 ​​​​,4795.0,1549.0,19850.0,https://weibo.com/2656274875/IzT7pFqyG?from=page_1002062656274875_profile&wvr=6&mod=weibotime,视频告诉你#武大樱花有多美# 转！分享！
129,3月23日 06:58,#意大利累计确诊59138例#【#意大利单日新增5560例确诊#】截至当地时间22日18时，意大利24小时新增新冠肺炎确诊病例5560例。累计确诊59138例，死亡5476例，治愈7024例。现存46638例确诊病例中，重症3009例，居家隔离23783例。（总台记者 殷欣） ​​​​,306.0,661.0,5219.0,https://weibo.com/2656274875/IzT6U71OG?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#意大利单日新增5560例确诊#
130,3月23日 06:53,【#全球24小时新增病例2.6万例#】据世卫组织最新报告，截至欧洲中部时间21日23时59分（北京时间22日6时59分），全球新增26069例新冠肺炎病例，死亡人数新增1600例。目前欧洲区域疫情最严重，已确诊151293例新冠肺炎病例，死亡7426例。（总台记者朱赫） ​​​​,611.0,995.0,8448.0,https://weibo.com/2656274875/IzT4zA9zN?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#全球24小时新增病例2.6万例#
131,3月23日 00:55,【#中国机组嘱咐意大利照顾好我们的医生#】多位中国专家飞抵意大利，米兰塔台与中国机组有这样一段对话：“十分感谢你们的支持，我们代表我们的国家表达对你们的感谢。”中国机组回复：“加油意大利，坚持住！照顾好我们的医生，中意友谊长存！”转！抗疫加油！玉渊谭天的微博视频 @玉渊谭天 ​​​​,9322.0,8043.0,242698.0,https://weibo.com/2656274875/IzQJdF5VY?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#中国机组嘱咐意大利照顾好我们的医生#
132,3月23日 00:35,【塞尔维亚总统：我为什么如此爱中国】央视频的微博视频 @央视频 ​​​​,5701.0,2592.0,49133.0,https://weibo.com/2656274875/IzQBrt33W?from=page_1002062656274875_profile&wvr=6&mod=weibotime,塞尔维亚总统：我为什么如此爱中国
133,3月23日 00:20,#主播说联播#【一定要把病毒封住！】首例境外输入关联病例出现，这个苗头值得高度警惕。面对这样严峻形势，中央提到要闭环管理，通过联防联控、集中隔离等措施全力把病毒封住，不让它流窜出来。当然，首例出现了，我们也不必慌张。对流程进行复盘，找出漏洞并堵上，一定要把病毒封在闭环里，这才算完！ ​​​​...展开全文,746.0,1002.0,5337.0,https://weibo.com/2656274875/IzQv3dIOR?from=page_1002062656274875_profile&wvr=6&mod=weibotime,一定要把病毒封住！
134,3月23日 00:05,【#德约科维奇写拼音感谢中国#】塞尔维亚网球名将@Nole德约科维奇 22日晚发布长文，感谢新冠肺炎疫情期间，中国对塞尔维亚的援助。在微博结尾处，他还用不太标准的拼音打出“谢谢，我爱你中国”几个字，令人动容。 ​​​​,713.0,1155.0,13361.0,https://weibo.com/2656274875/IzQp0tDSl?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#德约科维奇写拼音感谢中国#
135,3月22日 23:46,【#民警连续工作28天牺牲在防疫一线#】新冠肺炎疫情防控工作以来，无锡市公安局滨湖分局马山派出所二级警长荣志珏在岗位上连续工作28天，不幸于3月20日下午3时许，因突发疾病牺牲在防控疫情的第一线，生命永远定格在48岁。家人整理遗物时，他手机里7个置顶工作群还不停接收着消息…转！送别！致敬！（ ​​​​...展开全文,1229.0,3020.0,20843.0,https://weibo.com/2656274875/IzQhpvZan?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#民警连续工作28天牺牲在防疫一线#
136,3月22日 23:22,#谢谢你为湖北拼过命#【#援鄂医疗队有一群老兵# 他们今日凯旋！】今天，退役军人事务系统援鄂医疗队的江西和浙江医护人员开始返程。20日，医护人员最后一次到病区查房，叮嘱患者注意事项，患者含泪告别……转！致敬老兵！致敬逆行的勇士们！一起期盼最后的胜利！央视军事的微博视频 @央视军事 ​​​​,1000.0,833.0,15504.0,https://weibo.com/2656274875/IzQ7Qq2kM?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#援鄂医疗队有一群老兵# 他们今日凯旋！
137,3月22日 22:55,#全球抗疫第一线#【#疫情下的纽约#什么样？】随着美国疫情蔓延，美国多个州暂关闭餐馆和酒吧，对外仅限外卖、自取。纽约多个超市洗手液和厕纸售罄、医院只收重症患者……看视频博主纽约实拍↓（B站UP主：我是郭杰瑞） 我是郭杰瑞的微博视频 ​​​​,917.0,1253.0,11780.0,https://weibo.com/2656274875/IzPWyr8KR?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#疫情下的纽约#什么样？
138,3月22日 22:26,【#张伯礼院士回忆出征武汉落泪#】张伯礼院士1月26日接到任务，1月27日前往武汉。多长时间？3个月。准备什么东西？不知道。还有谁？不知道。张院士说：“知道当时武汉的疫情很重，也有思想准备要来，甚至自己想申请来，但是来那个瞬间…”说到这，张院士落泪了…他们，守护了武汉！转起致敬！  ​​​​...展开全文,4499.0,2939.0,50772.0,https://weibo.com/2656274875/IzPL07grB?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#张伯礼院士回忆出征武汉落泪#
139,3月22日 22:10,【#意大利又一市长狂怼市民#】意大利瓜尔多塔迪诺市市长斥责部分居民擅自外出：你们每天都去哪啊？先去邮局存款，然后再去银行提款？你们不停地出门遛狗，你们的狗都有前列腺炎吗？每天有超过400人死亡，死亡！目前为止，能打败病毒的方法只有居家隔离，你们要端正态度！ 央视新闻的微博视频 ​​​​,16108.0,23457.0,656495.0,https://weibo.com/2656274875/IzPEf8yk1?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#意大利又一市长狂怼市民#
140,3月22日 21:40,【#央视专访院士张伯礼# #央视专访熊飞#】中医药如何参与新冠治疗？疫情暴发，武汉部分医院透析室关闭，肾内科医护人员如何守住七千多位血透患者的“生命安全线”？央视新闻专访中央指导组专家组成员张伯礼、武汉市血透质控中心主任熊飞↓↓关注！ 央视新闻的微博视频 . ​​​​,1428.0,1482.0,11597.0,https://weibo.com/2656274875/IzPsfpvzT?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#央视专访院士张伯礼# #央视专访熊飞#
141,3月22日 21:30,【#吉林用50辆红旗车接回医疗队# 转起致敬！】今日，吉林省援鄂医疗队首批返程人员落地长白山机场，机场举行“过水门”仪式向他们致敬。50辆红旗车组成的车队、警车开道、骑警护航，霸气迎接医疗队员回到吉林省↓↓↓（总台央视记者王冰冰 梁洋） 央视新闻的微博视频 ​​​​,10570.0,10793.0,192865.0,https://weibo.com/2656274875/IzPo1yvyU?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#吉林用50辆红旗车接回医疗队# 转起致敬！
142,3月22日 21:09,#全球抗疫第一线#【一图了解新冠肺炎世界疫情形势 转起！关注！抗疫！】 ​​​​,757.0,1229.0,6207.0,https://weibo.com/2656274875/IzPfAz2zk?from=page_1002062656274875_profile&wvr=6&mod=weibotime,一图了解新冠肺炎世界疫情形势 转起！关注！抗疫！
143,3月22日 20:41,#塞尔维亚将国旗与五星红旗系在一起#【直播！中国援塞医疗组受到最高礼遇迎接 幕后故事】（总台记者张颖） 央视新闻的微博直播 . ​​​​,1899.0,5659.0,151425.0,https://weibo.com/2656274875/IzP4ig7TU?from=page_1002062656274875_profile&wvr=6&mod=weibotime,直播！中国援塞医疗组受到最高礼遇迎接 幕后故事
144,3月22日 19:55,【直播！一起逛成都】近日，四川成都通知允许在临街店铺临时越门经营、流动商贩在一定区域内贩卖等。成都的街头巷尾又可以听到小商贩的吆喝声，三五好友也可以坐在街边撸撸串，看直播↓一起感受久违的烟火气！（总台央视记者蒋林 白璐） 央视新闻的微博视频 . ​​​​,341.0,1094.0,8440.0,https://weibo.com/2656274875/IzOLv7226?from=page_1002062656274875_profile&wvr=6&mod=weibotime,直播！一起逛成都
145,3月22日 19:55,【直播！一起逛成都】近日，四川成都通知允许在临街店铺临时越门经营、流动商贩在一定区域内贩卖等。成都的街头巷尾又可以听到小商贩的吆喝声，三五好友也可以坐在街边撸撸串，看直播↓一起感受久违的烟火气！（总台央视记者蒋林 白璐） 央视新闻的微博视频 . ​​​​,341.0,1094.0,8440.0,https://weibo.com/2656274875/IzOLv7226?from=page_1002062656274875_profile&wvr=6&mod=weibotime,直播！一起逛成都
146,3月22日 19:29,【自身难保还不忘给中国抹黑？亚太多国人士：#美国某些人该歇歇了#】连日来，美国一些政客和媒体不关心本国连续增加的确诊病例数量，而是继续将矛头对准中国。从反复使用“中国病毒”的污名化攻击，到意识形态上的双重标准，引发众多亚太地区国家的不满。澳大利亚、日本、韩国、泰国、巴基斯坦、尼泊尔 ​​​​...展开全文,1273.0,2380.0,20613.0,https://weibo.com/2656274875/IzOBgnzWH?from=page_1002062656274875_profile&wvr=6&mod=weibotime,自身难保还不忘给中国抹黑？亚太多国人士：#美国某些人该歇歇了#
147,3月22日 19:00,#在微博看联播#【直播！#新闻联播#】 央视新闻的微博直播 . ​​​​,161.0,183.0,6580.0,https://weibo.com/2656274875/IzOpasN8l?from=page_1002062656274875_profile&wvr=6&mod=weibotime,直播！#新闻联播#
148,3月22日 18:50,【#警方通报武汉刑满释放人员进京事件#】@平安东城：3月2日，北京市新型冠状病毒肺炎疫情防控工作第三十八次新闻发布会通报了“武汉刑满释放人员黄某英进京事件”相关情况。目前，黄某英（女，61岁）经地坛医院治疗，于3月15日治愈出院，正在集中观察，覃某（黄某英之女，37岁）、杨某益（覃某前夫，36 ​​​​...展开全文,1832.0,4544.0,32591.0,https://weibo.com/2656274875/IzOl41ize?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#警方通报武汉刑满释放人员进京事件#
149,3月22日 18:24,【#意大利对中国建议几乎照单全收# 转起！一起抗击疫情！】中国驻意大利大使李军华在回应意大利留学生时透露：“中国专家对意大利提出的改进建议，意大利几乎照单全收、悉数采用。另外，中国留学生和侨胞的配合，在意大利公众和媒体上得到很好的评论。相信随着严控措施逐步落实到位，意大利疫情会逐步 ​​​​...展开全文,6461.0,12650.0,567898.0,https://weibo.com/2656274875/IzOaLbC5v?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#意大利对中国建议几乎照单全收# 转起！一起抗击疫情！
150,3月22日 18:04,【#战疫公开课# 重症患者救治康复指南】杜斌既是国家卫健委高级别专家组成员，也是一名坚守在一线的床旁医生，他随专家组最早一批抵达武汉。今天，战疫公开课邀请杜斌医生，讲述重症患者救治康复指南。直播↓ 央视新闻的微博视频 . ​​​​,265.0,167.0,2437.0,https://weibo.com/2656274875/IzO2ueevA?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#战疫公开课# 重症患者救治康复指南
151,3月22日 17:42,【暖！#意大利华人小姐姐送口罩#】意大利新冠肺炎疫情严峻，口罩成为大问题。意大利那不勒斯的两位华人小姐姐，将口罩装入信封，投放到居民和警察的信箱中。有居民写下“您应该为在中国出生而自豪”，“XieXie”答谢二人的暖心之举。转！共同抗疫！青蜂侠Bee的秒拍视频 @青蜂侠Bee ​​​​,1480.0,1455.0,25994.0,https://weibo.com/2656274875/IzNTNfpoJ?from=page_1002062656274875_profile&wvr=6&mod=weibotime,暖！#意大利华人小姐姐送口罩#
152,3月22日 17:11,【#冒充防疫人员入室抢劫杀人被批捕#】湖北省人民检察院通报：在疫情防控关键时期，冒充防疫人员入室抢劫杀人，3月21日，湖北省武汉市洪山区检察院依法对犯罪嫌疑人肖某汇批准逮捕。经查，犯罪嫌疑人肖某汇因网上赌博无法偿还巨额欠款，预谋实施抢劫。3月10日，肖某汇携带绳索、胶带等物品，翻栅栏进入 ​​​​...展开全文,1105.0,1800.0,16597.0,https://weibo.com/2656274875/IzNH9zzaM?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#冒充防疫人员入室抢劫杀人被批捕#
153,3月22日 17:00,【直播！中国驻#意大利#大使与留学生在线交流】意大利疫情迅速蔓延。旅意侨胞和留学生如何保证安全？回国还是不回国？大使馆能提供什么帮助？中国医疗专家组带去哪些抗疫经验？关注↓中国驻意大利大使李军华同旅意侨胞、留学生代表一起在线交流。 央视新闻的微博视频 . ​​​​,409.0,2275.0,16684.0,https://weibo.com/2656274875/IzNCufYWb?from=page_1002062656274875_profile&wvr=6&mod=weibotime,直播！中国驻#意大利#大使与留学生在线交流
154,3月22日 16:41,【#一家6口英国抵京确诊4人#】于某某，女，1岁，陕西籍。3月7日至3月15日在英国居住生活。3月13日，出现咳嗽、流涕症状。3月16日随父母等一家六口乘坐新加坡航空SQ317航班从英国出发，经新加坡转乘新加坡航空SQ802航班飞往北京。3月17日抵京，在海关入境检疫进行体温登记时，因祖母、母亲出现发热等症 ​​​​...展开全文,323.0,1322.0,7755.0,https://weibo.com/2656274875/IzNuIiyqk?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#一家6口英国抵京确诊4人#
155,3月22日 16:32,【#怕哭花护目镜的护士终于放心哭了#】90后护士朱海秀曾接受采访说“不敢哭，哭花了护目镜干不了事情。”今天，完成驰援任务返回广东的她终于可以放心哭了：“很不舍，留恋我战斗了50多天的地方。谢谢武汉和武汉人民！”#谢谢你为湖北拼过命#（总台央视记者陈旭婷） 央视新闻的微博视频 ​​​​,2159.0,2941.0,52721.0,https://weibo.com/2656274875/IzNrgoQEq?from=page_1002062656274875_profile&wvr=6&mod=weibotime,#怕哭花护目镜的护士终于放心哭了#
156,3月22日 16:15,【直播！#北京疫情防控工作发布会#】今天，北京市召开疫情防控新闻发布会。关注↓（总台央视记者罗子瑛） 央视新闻的微博视频 . ​​​​,92.0,228.0,2045.0,https://weibo.com/2656274875/IzNkedELE?from=page_1002062656274875_profile&wvr=6&mod=weibotime,直播！#北京疫情防控工作发布会#
